location,gender,city,text,klout,latitude,longitude,date,followers,image,sreen_name,sentiment,TuesdayTemp,WednesdayTemp,ThursdayTemp,FridayTemp
"Amherst, NY",male,Amherst,Except that story the guy backed up into piles of garbage and that clogged the tail pipe,46,42.9501507,-78.7503672,"Wed, 03 Apr 2013 12:57:46 +0000",3637,http://a0.twimg.com/profile_images/3336986084/ad5a0927fe2adde171ca006cb43517a4_normal.jpeg,Todd_Jonathan,0,28,29.6,33.8,34.9
"El Reno, OK",male,El Reno,â€œ@GabbyValero: I think today will be a good dayâ€ùyou will get to see Bruce right?,40,35.52624138,-97.95357201,"Wed, 03 Apr 2013 12:57:46 +0000",1057,http://a0.twimg.com/profile_images/3431226335/c8cbf378c6f88d8315cd9b47c8f42225_normal.jpeg,JustinBrown_5,5,39.7,36.9,38.8,41.6
"Alexander City, AL",unisex,Alexander City,"If I Feel Like Wearing A Shirt &amp; Tie, I'm Going To Wear A Shirt &amp; A Tie &amp; You're Not Going To Say Shit Else.",46,32.9375995,-85.950446,"Wed, 03 Apr 2013 12:57:46 +0000",843,http://a0.twimg.com/profile_images/3349305236/ab216dac943e9c3cb6aebcf52e60858e_normal.jpeg,IDGAF_ImKendall,-4,61.1,58.2,52.1,48.3
"St. Cloud, MN",male,St. Cloud,I feel that me and my friends bang @ChiefKeef music religiously. It's music that never gets old!@Evanatious201 @Turq_juice @Narsnuff,36,45.5508447,-94.16073424,"Wed, 03 Apr 2013 12:57:46 +0000",1050,http://a0.twimg.com/profile_images/3455158453/281d3669971409222f6cad4c27966778_normal.jpeg,daddydee699,0,23.7,27.7,39.6,28.5
"Gainesville, FL",female,Gainesville,@Initaaa14 very inaccurate Ina hahah,42,29.6446619,-82.33960045,"Wed, 03 Apr 2013 12:57:46 +0000",110,http://a0.twimg.com/profile_images/3267897761/b8e9c828dcb204eac4b48994d43b89ad_normal.jpeg,mel_jens,-5,67.8,65.2,69.1,66.6
"Casa Grande, AZ",male,Casa Grande,miss_gia_t 1blondiee booboomahboo senshears @selina09 #pink #power #n4l #cool #laugh #live #love @â€_ http://t.co/EYDMdIn6xt,,32.879006,-111.732989,"Wed, 03 Apr 2013 12:57:46 +0000",32,http://a0.twimg.com/profile_images/1676580250/image_normal.jpg,Ronnie71Craig,0,66.7,66.8,69.6,74.2
"Independence, MO",female,Independence,It's your world and I'm just passing through,49,39.0424773,-94.3109968,"Wed, 03 Apr 2013 12:57:46 +0000",556,http://a0.twimg.com/profile_images/3330160550/d4ac6abdbb91753a3ba25121c5979100_normal.jpeg,DesiraeHinds,0,37.5,41.4,47.9,51.9
"Baytown, TX",female,Baytown,@me! http://t.co/hs1CSZHa8S,15,29.7184401,-94.9975457,"Wed, 03 Apr 2013 12:57:46 +0000",4,http://a0.twimg.com/profile_images/3470901503/6703d98fab864b37e70178de02331654_normal.jpeg,shedevilodom,,67.9,63.6,53.6,52.6
"Pembroke Pines, FL",female,Pembroke Pines,@NKOTB I did watched !!!! Love it _Ÿ˜ç_Ÿ˜ç_Ÿ”¥,42,26.01270657,-80.31094643,"Wed, 03 Apr 2013 12:57:46 +0000",469,http://a0.twimg.com/profile_images/3456069807/5589ab5b4a4997b20f8ca4462b3af056_normal.jpeg,peruvianJKlover,,73.4,75.9,76.8,70.7
"Killingly, CT",male,Killingly,"Break down, roll up",44,41.8595748,-71.8737068,"Wed, 03 Apr 2013 12:57:46 +0000",300,http://a0.twimg.com/profile_images/3385431976/2a710f1990ff8eda1346f360c9384265_normal.jpeg,Jake_Canney,0,35.2,35.5,39,38.6
"Etna, PA",female,Etna,Moving in day ... Finally! http://t.co/paSnUYHk1i,42,40.500116,-79.947608,"Wed, 03 Apr 2013 12:57:47 +0000",615,http://a0.twimg.com/profile_images/3249347236/fd881ed150e170eac406046d7ad1126e_normal.jpeg,carafriez,,32,32,35.2,43.5
"Fremont, CA",,Fremont,How I would narrate the Olympics \nme: he's doing some athletic shit\nme: and omg look at that butt,25,37.55537196,-121.9700433,"Wed, 03 Apr 2013 12:57:47 +0000",62,http://a0.twimg.com/profile_images/3467435995/4c05af200469d1ee911fdd8d26e124ab_normal.jpeg,Skittlez_Cake,-1,57.7,58.7,59.1,60
"Romeoville, IL",female,Romeoville,I'm pissed I didn't get my iced green tea at Starbucks this morning _Ÿ‘__Ÿ˜ _Ÿ˜_,35,41.60657913,-88.08215639,"Wed, 03 Apr 2013 12:57:47 +0000",118,http://a0.twimg.com/profile_images/3245396024/d1371b858c65ca996e82701a5162648e_normal.jpeg,AnnaZapo16,0,32.7,34.7,38.8,45.9
"Cedarville, OH",,Cedarville,"For real though, it was too hot to handle",34,39.75215531,-83.81148799,"Wed, 03 Apr 2013 12:57:47 +0000",79,http://a0.twimg.com/profile_images/3058808828/eb6b99fff5b721495d57f19eba78a95e_normal.jpeg,shelbeyoren,0,34.2,34.7,39.9,37.2
"Richmond, VA",,Richmond,At the #VCUTechFair (starts at 10 ET) http://t.co/bWzLHOzYjP,29,37.54716349,-77.45205183,"Wed, 03 Apr 2013 12:57:47 +0000",33,http://a0.twimg.com/profile_images/3226931389/d28f20226d52b60c1be4459f26ba3f2a_normal.jpeg,LearnGoogleApps,0,48.5,44.5,42.2,38.5
"St. Marys, OH",unisex,St. Marys,Can't sleep for the life of me _Ÿ˜Å_Ÿ˜_,37,40.54689471,-84.39239874,"Wed, 03 Apr 2013 12:57:47 +0000",478,http://a0.twimg.com/profile_images/3459428732/7eff475a20291a9cf60a063e88daf37e_normal.jpeg,spanksB4skanks,0,31.9,33,37.6,39
"Southfield, MI",mostly_female,Southfield,#ShuRyuKen (at @Planet_Fitness w/ 2 others) http://t.co/08AKMTzS33,40,42.50893205,-83.22177887,"Wed, 03 Apr 2013 12:57:47 +0000",96,http://a0.twimg.com/profile_images/3457493190/6c8a7afd4e57d62124ef06999e2c4e44_normal.jpeg,DanDigglar,0,31.7,32.9,38.4,43.9
"Houston, TX",,Houston,â€œ@lamonts_wifeeee: Another day ....â€ù Another dollar $$$$,55,29.72601349,-95.64327087,"Wed, 03 Apr 2013 12:57:47 +0000",1599,http://a0.twimg.com/profile_images/3229739619/3e1d8e94950aa041de62616280aecd18_normal.jpeg,Stayyy_Faded,,68,63.3,53.6,50.3
"Georgia, US",,Georgia,gonna try to go back to sleep for like the 3rd time .,37,33.41795673,-84.29167307,"Wed, 03 Apr 2013 12:57:47 +0000",685,http://a0.twimg.com/profile_images/3189422335/6ca1215d0c828448879ee51233d63699_normal.jpeg,_prettyPRESTiNi,0,57.6,54.7,45.3,40.2
"Edison, NJ",,Edison,Goodmorning.!,43,40.59360657,-74.36472731,"Wed, 03 Apr 2013 12:57:47 +0000",198,http://a0.twimg.com/profile_images/3469682801/5e326e771137e46f8eb39fab981a3cb9_normal.jpeg,StayMissGuided,0,40.8,40.7,41.7,43.6
"Milwaukee, WI",,Milwaukee,"Sometimes I need to feel validated, even in the slightest way, just to make sure I'm okay with you.",40,43.07631031,-87.88001971,"Wed, 03 Apr 2013 12:57:47 +0000",674,http://a0.twimg.com/profile_images/1336588555/155036_487601679856_507224856_5439660_4590504_n_normal.jpg,MwanjeTheGemini,4,32.5,33.2,39.1,44.7
,,,"""Good morning I'm looking fo..."" 3 1/2 for short term rental for $470 pr mnth in Ahuntsic and Cartierville, Montreal http://t.co/fqNK1SXVg7",24,45.531786,-73.708906,"Wed, 03 Apr 2013 12:57:47 +0000",105,http://a0.twimg.com/profile_images/1142500637/mm_normal.gif,mmtl_apartments,3,28.7,32.5,38.5,44.5
"Lorain, OH",,Lorain,"@D_Jimenez11 I knowww ahaha I seem his punk ass in my little sister magazine like I think I can beat the Jonas brothers, bitch u better",35,41.44013023,-82.16118526,"Wed, 03 Apr 2013 12:57:47 +0000",285,http://a0.twimg.com/profile_images/2885540150/3bb711cc7dbba523cb66c5100e659607_normal.jpeg,LouWash64th,3,32.6,33.5,36.2,38.6
"Chicago, IL",female,Chicago,"""I don't know about you but I'm feeling 22!"" Damn I actually like a Damn Taylor Swift song",42,41.7506209,-87.6136953,"Wed, 03 Apr 2013 12:57:48 +0000",425,http://a0.twimg.com/profile_images/3374478992/5543e0687ed0fc62c5e1988e3346a3c2_normal.jpeg,FeFeBAABY,0,33.6,34.2,40.2,48.9
"North Aurora, CO",,North Aurora,To old for new friends,46,39.74029277,-104.663612,"Wed, 03 Apr 2013 12:57:48 +0000",441,http://a0.twimg.com/profile_images/3343510941/e7893daecc6b4c86db68fbf90f8fd3fa_normal.jpeg,ErnyT6,0,39.3,41.2,51,50.7
"Manhattan, NY",,Manhattan,Al sobroso to' le pasa.,44,40.71421693,-74.00127396,"Wed, 03 Apr 2013 12:57:48 +0000",4724,http://a0.twimg.com/profile_images/3445706284/56598723a595d1b945d6a646ffcdc69c_normal.jpeg,Janle13,0,38.8,39,39.2,43.8
"Newark, NJ",,Newark,I've always dislikes giving presentations but no presentation is as bad as an english one. Huff! It's gonna be a long day #nervous #IHateEng,20,40.7427384,-74.1750071,"Wed, 03 Apr 2013 12:57:48 +0000",10,http://a0.twimg.com/profile_images/3114931961/9c73457e6a0082b62792a4fc304333f2_normal.jpeg,Randomyunii,-4,39.6,39.5,40.6,43.4
"Lumberton, TX",male,Lumberton,Ham and cheese kolaches _Ÿ˜ç_Ÿ˜ç,36,30.28586285,-94.23447403,"Wed, 03 Apr 2013 12:57:48 +0000",237,http://a0.twimg.com/profile_images/3075652225/e686ac46f18dae476067e6195f8da591_normal.jpeg,evantu09,0,66.6,62.1,51.6,50
"Corunna, MI",unisex,Corunna,IM SEEING NEW FOUND GLORY NEXT FUCKING MONTH.,43,42.9880436,-84.1187658,"Wed, 03 Apr 2013 12:57:48 +0000",224,http://a0.twimg.com/profile_images/3416856261/7b95fb17a96bf3a38631edb9d74441a1_normal.jpeg,Shelbs182,0,29.8,31.2,39.5,44
"Somerdale, NJ",male,Somerdale,@Morgannbabyy28 text me _Ÿ˜Å,37,39.83824713,-75.00670566,"Wed, 03 Apr 2013 12:57:48 +0000",617,http://a0.twimg.com/profile_images/3430660341/657a8661cf8c1eb4448c2988e9ee4238_normal.jpeg,BEachBOundPres,,42.2,41.3,42,40.2
"Jacksonville, FL",,Jacksonville,I'm at University Park w/ @skylineshuttles http://t.co/qBaoNrv765,36,30.36418668,-81.60824599,"Wed, 03 Apr 2013 12:57:48 +0000",580,http://a0.twimg.com/profile_images/1249250285/SUBURBAN_normal.jpg,9ATransport,0,68.1,67.4,68.9,68.5
"Rancho Palos Verdes, CA",female,Rancho Palos Verdes,Saw this interview or something w that gel from glee (rachel) she said she brews her coffee the night be4 so she has it right when she wakes,42,33.7693376,-118.4017071,"Wed, 03 Apr 2013 12:57:48 +0000",311,http://a0.twimg.com/profile_images/3014750360/557062f6bb30b629be410404cea68443_normal.jpeg,mc_hann3r,4,63.6,64,62.5,60.3
"Menasha, WI",male,Menasha,"@WestAugusta He just put his 80 on the market. We aren't getting the results we are looking for, it floods and it's to far away.",46,44.1943595,-88.4532185,"Wed, 03 Apr 2013 12:57:48 +0000",1233,http://a0.twimg.com/profile_images/3304416402/e5a05def4498d4a1a76ac39eb183f62f_normal.jpeg,CoyoteFeeder,-4,28.9,29.7,39,36.1
"Conway East, SC",unisex,Conway East,What the fuck happened last night...,41,33.7506784,-78.9481524,"Wed, 03 Apr 2013 12:57:48 +0000",172,http://a0.twimg.com/profile_images/3312574606/ed450e9095f6a76cbf676685164f981f_normal.jpeg,summerleigh33,0,56.5,55.5,52.8,48.4
"Charlotte, NC",mostly_male,Charlotte,Breakfast than off to workouts,34,35.2096443,-80.7038587,"Wed, 03 Apr 2013 12:57:48 +0000",321,http://a0.twimg.com/profile_images/3408040754/8e8eab773a7d62c90420e376bda98fd1_normal.jpeg,RobBonar,0,52.6,52.5,44.5,36.7
"Flagstaff, AZ",unisex,Flagstaff,"@slewis1200 morning, have a good day!",45,35.2100845,-111.6589822,"Wed, 03 Apr 2013 12:57:48 +0000",404,http://a0.twimg.com/profile_images/3459730135/fae3235b873db5365216ac2a821d580a_normal.jpeg,Miss_Todechine,10,41.3,43.1,44.1,50.2
"Marion, OH",,Marion,"Mr. Brammel just came to our class n made an important announcement, he said ""What did the cake say to the knife?, you wana piece of me?""_Ÿ˜‘_Ÿ˜‚",44,40.58239574,-83.12119111,"Wed, 03 Apr 2013 12:57:48 +0000",352,http://a0.twimg.com/profile_images/3461537169/fe9d7963c4a59334efeab3c81a815679_normal.jpeg,addison_adv3,0,30.6,32.3,34.3,34.9
"Indianapolis, IN",,Indianapolis,Time to buss these moves,38,39.83966744,-86.05093408,"Wed, 03 Apr 2013 12:57:48 +0000",859,http://a0.twimg.com/profile_images/3444569448/0f8545362bc6c68157313bdd6ef9f884_normal.jpeg,_CallMeJUDY_,4,34.6,36.2,42.3,41.2
"Newark, DE",mostly_female,Newark,@N_Pruzi the things I find you doing.. #notokay,32,39.67981942,-75.75165608,"Wed, 03 Apr 2013 12:57:48 +0000",101,http://a0.twimg.com/profile_images/3132668584/3695b9f0a90ad92ef1cfb6768a6e2c53_normal.jpeg,morgiedunne,0,39.8,39.8,37.8,41
"Maryland, US",,Maryland,@brookieallday feel better bby _Ÿ˜˜,33,39.46164738,-76.25828239,"Wed, 03 Apr 2013 12:57:49 +0000",215,http://a0.twimg.com/profile_images/3150419388/0b8b1ffcf985feb1a02cbc006e305c5a_normal.jpeg,EvonnaXo,3,40.9,42.1,39.1,41.5
"Round Lake Beach, IL",unisex,Round Lake Beach,I should get out of bed now huh...,44,42.37413082,-88.10359294,"Wed, 03 Apr 2013 12:57:49 +0000",275,http://a0.twimg.com/profile_images/3463557134/1fd6e054d889c569eb7216261393f9fa_normal.jpeg,Adi_015,0,32.5,30.9,39.5,44.4
"North Carolina, US",,North Carolina,"Always listen to your heart because even though it's on your left side, its always right.",,35.9035538,-80.514265,"Wed, 03 Apr 2013 12:57:49 +0000",478,http://a0.twimg.com/profile_images/3470869914/d88cc39afba73b1d4924d43d19c829d5_normal.jpeg,SwaggChampM3,0,50.7,48.8,42.7,35.1
"Bloomsburg, PA",female,Bloomsburg,There's a special place for people who cough obnoxiously and don't cover their mouths.. NOT by me. Get away.,43,41.00752832,-76.4458056,"Wed, 03 Apr 2013 12:57:49 +0000",416,http://a0.twimg.com/profile_images/3415653939/77289a5c4809c11aad24c63141d17724_normal.jpeg,steph_ulrichny,4,34.5,34.3,35.5,40.8
"Queens, NY",,Queens,@TurnOnTheJets #ransom demands,44,40.72287199,-73.79505038,"Wed, 03 Apr 2013 12:57:49 +0000",978,http://a0.twimg.com/profile_images/3000562333/8150d5df548a4b7a2617ee32be23befc_normal.jpeg,JohnHargz,0,38.1,38.4,39.1,41.1
"Gloucester, NJ",,Gloucester,@amandtay sander is in 16 days.... _Ÿ˜Å_Ÿ˜Å_Ÿ˜Å,33,39.78509979,-75.04004554,"Wed, 03 Apr 2013 12:57:49 +0000",156,http://a0.twimg.com/profile_images/3044056877/67fd1ae91e17be638691533af1e71980_normal.jpeg,samantha_grist,,42.2,41.3,42,41.8
"Myrtle Beach, SC",,Myrtle Beach,How come only on Spring Break I wake up early but at home I sleep till 12,43,33.7126322,-78.866773,"Wed, 03 Apr 2013 12:57:49 +0000",488,http://a0.twimg.com/profile_images/3463648960/5a68228e234f040243990cb0ed6d2c60_normal.jpeg,lynleecotton,0,56.5,55.5,52.8,48.4
"Cape Elizabeth, ME",male,Cape Elizabeth,"They say it's a blessin when you die in your sleep, cause the corner don't need know sheets; capiche?",43,43.6253082,-70.23217622,"Wed, 03 Apr 2013 12:57:49 +0000",208,http://a0.twimg.com/profile_images/3405046630/a3685e27a389e775c08ff681f670cf36_normal.jpeg,cal_cu1at0r,0,35.1,35.5,39.3,40.5
"Chicago, IL",female,Chicago,She don't put it down like me and she never will,41,41.91646591,-87.76871708,"Wed, 03 Apr 2013 12:57:49 +0000",231,http://a0.twimg.com/profile_images/2638133035/b7b4775300a364997f7a7967ebf7d788_normal.jpeg,Avoir_Espoir,0,34.8,35.3,41.5,48.9
"Greenwood, SC",female,Greenwood,@SVSM11 LION KINNNNGGGGGG,46,34.19976968,-82.16548173,"Wed, 03 Apr 2013 12:57:49 +0000",430,http://a0.twimg.com/profile_images/3397923438/87fc45db8315ed1eeea83e4b1b7a808c_normal.jpeg,D_uribe7,0,58.5,56.8,45.6,38.4
"Sunny Isles Beach, FL",,Sunny Isles Beach,Why the FUCK would you wake me up\n\nDo you want to die,45,25.93012454,-80.12156481,"Wed, 03 Apr 2013 12:57:49 +0000",269,http://a0.twimg.com/profile_images/3416825213/89bcaa43d9eaa88a16638be89146f2f0_normal.jpeg,michyalexander,0,73.4,75.9,76.8,70.7
"Florida, US",,Florida,@nicoleleanne28 i miss you! #BeHomeSaturday #NotSoonEnough,40,27.37479503,-82.46105502,"Wed, 03 Apr 2013 12:57:49 +0000",268,http://a0.twimg.com/profile_images/3468384844/7c8016ea543827aafd016dce1da326dc_normal.jpeg,jadenevans7,0,69.4,71.1,70.1,68.2
"Rochester Hills, MI",,Rochester Hills,"â€œ@TP_machines: almost 190 ""Likes""\n\nThank you so much""â€ù Nice job!",,42.68022332,-83.14886392,"Wed, 03 Apr 2013 12:57:49 +0000",1012,http://a0.twimg.com/profile_images/1320073690/SCToolsIcon3_normal.png,sctools,0,29.6,30.9,38.5,44.6
"Newark, DE",male,Newark,"This is when I become stronger, and push your bullshit out of my life. Done once, I can do it again.",24,39.67706092,-75.77360846,"Wed, 03 Apr 2013 12:57:50 +0000",31,http://a0.twimg.com/profile_images/3435544864/49fcb3f44e9f566ce48bc73e72d309c1_normal.jpeg,PeruvianAssasin,-5,40.7,40.3,38.5,41
"Princeton, MN",female,Princeton,"@AllyMcAlpine1 @Feerocious_21 well we were planning on going to Applebees, but I'm impatient so we went there! #Nexttime (:",40,45.5671425,-93.5883391,"Wed, 03 Apr 2013 12:57:50 +0000",264,http://a0.twimg.com/profile_images/3445238422/b5c0b049986a63f1de26cefbdd236f64_normal.jpeg,lindquist15,-8,22.5,25.8,40.5,31.8
"Mound Bayou, MS",,Mound Bayou,@YourMansLove welcome,41,33.87500596,-90.73110417,"Wed, 03 Apr 2013 12:57:50 +0000",2331,http://a0.twimg.com/profile_images/3385773326/b62b295407a4881702263a89fb1b0670_normal.jpeg,Trukfit2x_,0,56.3,44.3,44.6,44
"Livingston, AL",,Livingston,@Brittney9311 same thing happen with us Sunday,,32.59755377,-88.18245666,"Wed, 03 Apr 2013 12:57:50 +0000",585,http://a0.twimg.com/profile_images/3459338308/a6e316b9700b899783f1c315c47eda48_normal.jpeg,bride_2b_813,2,59.5,51.4,50.8,50.2
"Providence, RI",female,Providence,Always getting left out.,37,41.83340763,-71.39461154,"Wed, 03 Apr 2013 12:57:50 +0000",503,http://a0.twimg.com/profile_images/3467016096/d5ccb5c07059f6dbcd8756c7b20586c9_normal.jpeg,Merptasticbro,0,37.1,37.2,39.7,38.5
"East Rutherford, NJ",,East Rutherford,@kateahansen ayyyy_Ÿ˜__Ÿ˜Å,44,40.8323431,-74.09321149,"Wed, 03 Apr 2013 12:57:50 +0000",287,http://a0.twimg.com/profile_images/3171660380/26059d7934b42caf08682d4b7dac8731_normal.jpeg,bchandra_3,,37.5,38.1,39.6,43.1
"Seymour, CT",male,Seymour,â€œ@sassdrag0n: @xSTACHx can we go on an xvx date and just eat dirt?â€ù OMG HAHAHAHAH,63,41.39044477,-73.05308584,"Wed, 03 Apr 2013 12:57:50 +0000",3717,http://a0.twimg.com/profile_images/3346801914/2524773576bf1e9265af056d8bf892bd_normal.jpeg,xSTACHx,-6,33.3,34.3,36.7,37.2
"Hackettstown, NJ",unisex,Hackettstown,@jjungdms ì–´ë–»ê_Œ 13ì êìù´? ë‚˜ 8ì êê_Œì§€ ë´_ë_”ëç°,33,40.84881051,-74.83320761,"Wed, 03 Apr 2013 12:57:50 +0000",261,http://a0.twimg.com/profile_images/3022348701/6af5c03256596795243a222a3abab5b0_normal.jpeg,timit500,,39.7,39.8,40.5,42
"Progress, PA",female,Progress,"I'm at Susquehanna Township High School (Harrisburg, PA) w/ 2 others http://t.co/zSQQGq4mdX",16,40.29985421,-76.84256315,"Wed, 03 Apr 2013 12:57:50 +0000",62,http://a0.twimg.com/profile_images/3225602350/84d3275ab209449f412be475706e3edb_normal.jpeg,The_Jennerator,0,37.3,36.8,37.6,42.1
"New York, NY",,New York,It takes a fool to learn that love don't love nobody,53,40.6921602,-73.9917075,"Wed, 03 Apr 2013 12:57:50 +0000",457,http://a0.twimg.com/profile_images/3432641087/03e60bc9eb638f5aab248c4d3385a950_normal.jpeg,MOORUNICORNPORN,-1,38.8,39,39.2,43.8
"Florida, US",male,Florida,"â€œGreat minds discuss ideas; average minds discuss events; small minds discuss people.""\n\n-Eleanor Roosevelt",42,28.58070534,-81.24897877,"Wed, 03 Apr 2013 12:57:50 +0000",210,http://a0.twimg.com/profile_images/1364009970/image_normal.jpg,MyUserSettings,4,72.5,71.5,70.8,67.8
"Worcester, MA",female,Worcester,its like a mission to find your adviser....,31,42.275435,-71.807738,"Wed, 03 Apr 2013 12:57:50 +0000",41,http://a0.twimg.com/profile_images/3129921240/69905eeb739533111cadb8a7a4a71a30_normal.jpeg,mariapianka,0,32.1,31.3,35.8,35.8
"Meramec, MO",male,Meramec,Baddest in here,43,38.57028751,-90.57581814,"Wed, 03 Apr 2013 12:57:50 +0000",345,http://a0.twimg.com/profile_images/3458973819/9b2801d9faa735d2b3af370cf627b850_normal.jpeg,AmeeraFay,,36.5,40.1,44,38.6
"Indiana, US",mostly_female,Indiana,Gop Keeps pushing Biggest #Sinners they have 4 office &amp; @ Same time Pushing #Religion/ Not like #Jesus would do/ Turn their #Tables over/,45,39.766555,-86.441277,"Wed, 03 Apr 2013 12:57:50 +0000",2463,http://a0.twimg.com/profile_images/1149237235/grandma2_normal.JPG,louvice,2,34.6,36.2,42.3,41.2
"Moss Bluff, LA",male,Moss Bluff,Work this morning work this morning,22,30.30029165,-93.2083129,"Wed, 03 Apr 2013 12:57:50 +0000",73,http://a0.twimg.com/profile_images/1664862853/image_normal.jpg,jihli63,0,67.9,59.8,49.1,48.8
"Candler-McAfee, GA",,Candler-McAfee,"@_KaySoAmbitious good morning , follow me (:",41,33.72777792,-84.25088697,"Wed, 03 Apr 2013 12:57:50 +0000",2461,http://a0.twimg.com/profile_images/3429005863/71e9ca81784508a3e54b592a6b396149_normal.jpeg,Describe_Me,4,56.4,52.6,44,39.8
"Wellington, Ontario",female,Wellington,"Throw back a keeper just to watch him swim, forgive your enemies and love your friends.",37,43.51160287,-80.21805493,"Wed, 03 Apr 2013 12:57:50 +0000",142,http://a0.twimg.com/profile_images/3457417566/7604da2086f0a1bb50bf5b4531bd4f4d_normal.jpeg,michellesheaa,1,30.5,31.5,35.8,33.3
"Ensley, MI",mostly_male,Ensley,Talk about fishing for compliments.,40,43.35151611,-85.63192868,"Wed, 03 Apr 2013 12:57:51 +0000",127,http://a0.twimg.com/profile_images/3277820276/3d5088e923711138c3d6060fd9df20cb_normal.jpeg,deviiiiinnn,0,28.8,30.4,35.6,38.1
"P S 264, Brooklyn",,P S 264,"I'm at P.S. 264 (Brooklyn, NY) http://t.co/h1aD6L9diz",38,40.62029339,-74.02953315,"Wed, 03 Apr 2013 12:57:51 +0000",29,http://a0.twimg.com/profile_images/3149928584/1d23f1d90e3c20c13c2fd2e065709528_normal.jpeg,AnCs2121,,38.5,38.5,38.1,43.4
"Penns Grove, NJ",unisex,Penns Grove,@WareYouWannaBe ard ctfu that's enuff now.. naa but they are actually cute when they're done lol,39,39.7217989,-75.46817242,"Wed, 03 Apr 2013 12:57:51 +0000",817,http://a0.twimg.com/profile_images/3457128133/b3e9709cbda9ffb7aa8cb8f0832afac1_normal.jpeg,_ebonnnni,4,41.1,40.5,39.3,41
"Albuquerque, NM",female,Albuquerque,@aysha_nagh drink dark coffee :-),48,35.1256938,-106.5084891,"Wed, 03 Apr 2013 12:57:51 +0000",438,http://a0.twimg.com/profile_images/3450630287/bef343197ce0c8dfec4643a54a629f6c_normal.jpeg,KenanMammadly,3,60,52,56.3,61.4
