station,WBAN ,date,temp,dewpoint, visibility,windspeed,precipitation,snow_depth,indicator
724756,23159,20130403,34.2,26.3,10,6.9, 0.00G,999.9,0
724760,23066,20130401,55.9,22.3,10,8.7, 0.00G,999.9,10010
724760,23066,20130402,48.2,31.8,10,5.7, 0.08G,999.9,10000
724760,23066,20130403,43.9,32.5,10,5.4, 0.00G,999.9,0
724765,93013,20130401,54.7,27.2,10,8.1, 0.04G,999.9,0
724765,93013,20130402,49.2,25.1,10,7.6, 0.00I,999.9,0
724765,93013,20130403,39.9,33.1,10,7.5, 0.00I,999.9,0
724767,93069,20130401,53.5,22,9.9,7.6, 0.00G,999.9,0
724767,93069,20130402,44.9,15.5,10,6.7, 0.00G,999.9,0
724767,93069,20130403,37.3,23,10,3.4, 0.00I,999.9,0
724768,24051,20130401,43.6,24.6,10,8.6, 0.00I,999.9,0
724768,24051,20130402,40.3,29.1,10,8.2, 0.00I,999.9,0
724768,24051,20130403,39.4,32.6,10,7, 0.00I,999.9,0
724769,94062,20130401,44.2,25.9,10,5, 0.00I,999.9,0
724769,94062,20130402,39.7,30.4,10,7.4, 0.00I,999.9,0
724769,94062,20130403,39,35.8,8.3,4.5, 0.00I,999.9,0
724776,93075,20130401,59.6,24.8,10,9, 0.00G,999.9,0
724776,93075,20130402,50.2,30.5,10,5.8, 0.00G,999.9,10000
724776,93075,20130403,45.7,30.9,10,2.4, 0.00A,999.9,0
724796,94128,20130401,49.6,31.9,10,3.4, 0.00G,999.9,10000
724796,94128,20130402,49.1,38.6,9,2.1, 0.04G,999.9,110000
724796,94128,20130403,50.9,36.8,10,4.4, 0.00G,999.9,0
724797,23176,20130401,49.2,29.7,9.9,10.1, 0.00G,999.9,10000
724797,23176,20130402,43.1,36.1,9.7,4.6, 0.19G,999.9,10000
724797,23176,20130403,42,36.4,10,2.4, 0.00G,999.9,0
724800,23157,20130401,55.6,17.4,10,8.5, 0.00G,999.9,0
724800,23157,20130402,55,24.2,10,7.2, 0.00G,999.9,0
724800,23157,20130403,57.9,19.9,10,4.1, 0.00I,999.9,0
724810,23203,20130401,59.7,53.2,9.1,4.8,99.99,999.9,10000
724810,23203,20130402,59.2,53.8,9.7,8.5, 0.00I,999.9,0
724815,23257,20130401,59.3,51.2,9.2,4.1, 0.05G,999.9,10000
724815,23257,20130402,60.4,49.6,10,6.3, 0.01G,999.9,0
724815,23257,20130403,63.3,51.4,10,3.5, 0.00G,999.9,0
724828,93241,20130401,57.5,52.3,9.8,2.3, 0.22G,999.9,10000
724828,93241,20130402,58.1,49.6,10,2.1, 0.01G,999.9,0
724828,93241,20130403,60,50.2,10,2, 0.00G,999.9,0
724830,23232,20130401,58.5,50.8,9,3, 0.18G,999.9,110000
724830,23232,20130402,58.8,48.4,9.9,3.2, 0.03G,999.9,0
724830,23232,20130403,60.9,50.5,10,5.3, 0.00G,999.9,0
724833,23206,20130401,58.9,49.3,10,3.2, 0.00I,999.9,0
724833,23206,20130402,54.8,48.4,9.9,3.8,99.99,999.9,10010
724833,23206,20130403,59.8,49,10,3.5, 0.00I,999.9,0
724836,23208,20130401,58.5,51.6,9.3,3.7,99.99,999.9,110000
724836,23208,20130402,58.7,50.3,9.3,3.2, 0.00I,999.9,0
724837,93216,20130401,58.2,51.7,9.6,5.1, 0.72G,999.9,10010
724837,93216,20130402,58,49.5,9.6,2.8, 0.00G,999.9,0
724837,93216,20130403,60.8,51.3,10,3.6, 0.00I,999.9,0
724838,93205,20130401,58.3,51.2,9.9,2.8, 0.72G,999.9,10010
724838,93205,20130402,59.2,49.9,10,1.5, 0.01G,999.9,0
724838,93205,20130403,61.8,52,10,2.6, 0.00G,999.9,0
724839,93225,20130401,57.3,52.7,9.5,3.4, 0.27G,999.9,10010
724839,93225,20130402,58.1,50.9,9.3,2, 0.01G,999.9,0
724839,93225,20130403,62.1,52.3,10,4, 0.00G,999.9,0
724846,53123,20130401,67,32.8,10,10.3, 0.00G,999.9,0
724846,53123,20130402,67.1,27.4,10,9.3, 0.00G,999.9,0
724846,53123,20130403,70.7,29.4,10,4.4, 0.00I,999.9,0
724855,23153,20130401,45.1,31.6,9.9,12.2, 0.09G,999.9,10000
724855,23153,20130402,49.2,28.3,10,8.5, 0.00G,999.9,0
724855,23153,20130403,53.1,28.9,10,5.4, 0.00I,999.9,0
724860,23154,20130401,41.1,33,9.8,6.5, 0.01G,999.9,11000
724860,23154,20130402,40.9,35.9,9.7,5.3, 0.20G,999.9,10000
724860,23154,20130403,40.8,32.9,10,6.3, 0.00G,999.9,0
724880,23185,20130401,47.8,30.5,10,5.6, 0.16G,999.9,10000
724880,23185,20130402,49.1,32.3,10,4.2, 0.00G,999.9,0
724880,23185,20130403,58.9,33,10,4.4, 0.00I,999.9,0
724885,93102,20130401,46,33.5,10,5.1, 0.07G,999.9,10000
724885,93102,20130402,49.4,32.6,10,4.5, 0.00G,999.9,0
724885,93102,20130403,53.7,28.6,10,3, 0.00I,999.9,0
724915,23259,20130401,58,50.8,9.1,4.5, 0.15G,999.9,0
724915,23259,20130402,52.3,48.3,8.1,3.5, 0.09G,999.9,100000
724915,23259,20130403,51.9,48.4,9.4,4.9, 0.00G,999.9,0
724920,23237,20130401,57.7,52.5,7.9,2.7, 0.30G,999.9,110010
724920,23237,20130402,59.3,50.6,10,7, 0.00G,999.9,0
724920,23237,20130403,61.6,51.6,10,7.5, 0.00I,999.9,0
724926,23258,20130401,58.9,52.4,8.8,2.2, 0.29G,999.9,10000
724926,23258,20130402,60,50.3,10,7, 0.00G,999.9,0
724926,23258,20130403,62.9,52,10,4.5, 0.00I,999.9,0
724927,23285,20130401,58.5,51.7,9.4,2.9, 0.13G,999.9,10000
724927,23285,20130402,56,47.9,10,3.4, 0.02G,999.9,0
724927,23285,20130403,57.7,50.4,9.6,6.3, 0.00G,999.9,0
724930,23230,20130401,60.6,56.2,8.2,7.2, 0.49G,999.9,10000
724930,23230,20130402,58,54.2,10,6.2, 0.54G,999.9,0
724930,23230,20130403,55.7,54.3,10,7.7, 0.00G,999.9,0
724937,23289,20130401,61.7,9999.9,16.9,8.3, 0.00I,999.9,0
724937,23289,20130402,58.6,9999.9,20.8,8.9, 0.00I,999.9,0
724938,93231,20130401,59,51.4,9.5,5.4,99.99,999.9,10000
724938,93231,20130402,56.2,48.6,10,4.3, 0.00I,999.9,0
724938,93231,20130403,56.2,48.7,10,5.9, 0.00I,999.9,0
724940,23234,20130401,58.1,50.6,9,6, 0.11G,999.9,10000
724940,23234,20130402,55,47.9,10,9.3, 0.13G,999.9,0
724940,23234,20130403,51.3,47.1,9.6,15.4, 0.00G,999.9,0
724945,23293,20130401,59.6,51,9.8,6.3, 0.06G,999.9,10000
724945,23293,20130402,57.6,49.3,10,5.6, 0.01G,999.9,0
724945,23293,20130403,56.2,51.7,10,7.1, 0.00G,999.9,0
724946,93232,20130401,63.5,50.2,9.6,7.4, 0.00I,999.9,0
724946,93232,20130402,61.9,50.1,10,8, 0.00I,999.9,0
724946,93232,20130403,61.9,52.5,999.9,999.9, 0.00I,999.9,0
724955,93227,20130401,57.3,52.4,9.1,3.9, 0.44G,999.9,10000
724955,93227,20130402,54.1,49.3,7.5,4.2, 0.27G,999.9,100000
724955,93227,20130403,53.3,47.8,10,4, 0.00G,999.9,0
724957,23213,20130401,55.5,51.1,7.8,1.8, 0.92G,999.9,110000
724957,23213,20130402,53.5,48.1,6.3,2.9, 0.01G,999.9,100000
724957,23213,20130403,52.4,47.9,9.5,5.2, 0.00G,999.9,0
724973,93203,20130401,57.4,50.4,17.3,4.6, 0.00I,999.9,0
724973,93203,20130402,57.9,47.7,38.1,4.7, 0.00I,999.9,0
724973,93203,20130403,64.2,48,20,2.1, 0.00I,999.9,0
724975,93809,20130401,53.3,39.1,9.9,6.7, 0.00I,999.9,0
724975,93809,20130402,44.1,24.7,10,4.6, 0.00I,999.9,0
724975,93809,20130403,40.6,24.6,10,2.9, 0.00I,999.9,0
724988,94704,20130401,38.1,28.8,9.3,6.6, 0.08G,999.9,11000
724988,94704,20130402,29.5,14.6,9.2,8, 0.01G,999.9,101000
724988,94704,20130403,27.6,20.2,7.9,1.9, 0.02G,999.9,101000
725014,54780,20130401,46.7,42.2,999.9,8.8, 0.22G,999.9,0
725014,54780,20130402,38.4,18.3,999.9,12.4, 0.07G,999.9,0
725014,54780,20130403,37.3,13.3,999.9,12.8, 0.00G,999.9,0
725015,4789,20130401,45,36.5,7.5,8.2, 0.19G,999.9,10000
725015,4789,20130402,34.5,11.9,10,9.5, 0.01G,999.9,0
725015,4789,20130403,32.9,10.7,10,7.7, 0.00G,999.9,0
725016,54790,20130401,47.4,42.3,6.2,9, 0.13G,999.9,10000
725016,54790,20130402,38.1,15.2,10,11.2, 0.12G,999.9,0
725020,14734,20130401,50,41.9,7.2,9.8, 0.09G,999.9,10000
725020,14734,20130402,39.6,11.5,10,12.8, 0.00G,999.9,0
725020,14734,20130403,36.8,9.3,10,9.9, 0.00G,999.9,0
725021,99999,20130402,64.7,58.2,10,1.5,99.99,999.9,10000
725023,99999,20130401,57.4,51.6,6.7,2.7, 0.06G,999.9,100000
725023,99999,20130402,56.3,45.6,10,9.6, 0.00G,999.9,0
725025,94741,20130401,48.7,41.9,6.7,8.3, 0.12G,999.9,10000
725025,94741,20130402,37.5,14.4,10,10.6, 0.00G,999.9,0
725025,94741,20130403,35.5,11.6,10,7.7, 0.00G,999.9,0
725027,54788,20130401,48.3,39.8,8.9,6.9, 0.15G,999.9,10000
725027,54788,20130402,36.4,12.1,10,9.6, 0.04G,999.9,0
725027,54788,20130403,33.4,9.6,10,4.9, 0.00G,999.9,0
725029,64707,20130401,46.2,38.4,7.9,7.7, 0.19A,999.9,10000
725029,64707,20130402,33.3,11,10,8.8, 0.00I,999.9,0
725029,64707,20130403,32,8.8,10,7.1, 0.00I,999.9,0
725030,14732,20130401,49.9,40.2,7.8,10.1, 0.14G,999.9,10000
725030,14732,20130402,39.3,13,10,14.9, 0.01G,999.9,0
725030,14732,20130403,38.6,11.4,10,13.5, 0.00G,999.9,0
725036,14757,20130401,46.6,37,7.3,6.3, 0.17G,999.9,10000
725036,14757,20130402,35.7,12.1,10,10.9, 0.00G,999.9,0
725036,14757,20130403,33.5,11.9,10,7.5, 0.00G,999.9,0
725037,94745,20130401,46.9,38.6,7,9.2, 0.00G,999.9,10000
725037,94745,20130402,36,11.2,10,12.6, 0.02G,999.9,0
725037,94745,20130403,34.4,9.4,10,13.4, 0.00G,999.9,0
725038,14714,20130401,45.2,38.8,9.3,6.9,99.99,999.9,10000
725038,14714,20130402,33.5,14.3,15.7,15.2, 0.00I,999.9,0
725038,14714,20130403,31.7,14,999.9,999.9, 0.00I,999.9,0
725040,94702,20130401,47.5,41.6,7.2,8.7, 0.15G,999.9,10000
725040,94702,20130402,38.9,13.5,10,11.2, 0.02G,999.9,0
725040,94702,20130403,35.4,11.2,10,8.8, 0.00G,999.9,0
725045,14758,20130401,48.2,41.2,7.8,6.9, 0.13G,999.9,10000
725045,14758,20130402,39.3,14.1,10,9.6, 0.06G,999.9,0
725045,14758,20130403,37.5,12.5,10,6.4, 0.00G,999.9,0
725046,14707,20130401,46.7,42.6,5.8,10.6, 0.07G,999.9,110000
725046,14707,20130402,37.2,13.2,10,11.1, 0.00G,999.9,0
725046,14707,20130403,34.3,9.5,10,8.1, 0.00G,999.9,0
725054,64710,20130401,41.5,33.8,8.3,12.8, 0.00I,999.9,10
725054,64710,20130402,35.6,16.2,10,9.6, 0.00I,999.9,0
725058,94793,20130401,45.9,40.8,7.8,14.4, 0.00I,999.9,0
725058,94793,20130402,37.6,17.1,10,14.3, 0.00I,999.9,0
725058,94793,20130403,37,11.6,10,12.9, 0.00I,999.9,0
725059,14702,20130401,47.8,37.3,8.9,9.9, 0.12G,999.9,10000
725059,14702,20130402,34.1,9.7,10,12.3, 0.03G,999.9,0
725059,14702,20130403,31.5,11.4,10,9.6, 0.00G,999.9,0
725060,94728,20130401,48.8,40.9,6.8,6.9, 0.18G,999.9,10000
725060,94728,20130402,38,10.9,10,8.5, 0.02G,999.9,10000
725060,94728,20130403,36.9,9.3,10,7.5, 0.00G,999.9,0
725063,14756,20130401,47,42.9,6.8,16.3, 0.18G,999.9,10000
725063,14756,20130402,39.9,19,9.9,17.3, 0.02G,999.9,10000
725063,14756,20130403,49,12,10,11.6, 0.00G,999.9,0
725064,54769,20130401,49.6,40.2,8.8,10.8, 0.33G,999.9,10000
725064,54769,20130402,36.6,12,10,11.9, 0.11G,999.9,0
725064,54769,20130403,32.6,11.9,10,10.6, 0.00G,999.9,0
725065,94726,20130401,48.8,41.6,7.9,13.6, 0.55G,999.9,10000
725065,94726,20130402,36.8,13.4,10,10.6, 0.03G,999.9,0
725065,94726,20130403,33.1,12.2,10,9.3, 0.00G,999.9,0
725066,94724,20130401,47.7,43,8.6,14.3, 0.07G,999.9,10000
725066,94724,20130402,37.6,16.8,10,12.4, 0.03G,999.9,10000
725066,94724,20130403,34.7,12.1,10,8.3, 0.01G,999.9,0
725067,94720,20130401,49.4,43.6,8.6,12.3, 0.28G,999.9,10000
725067,94720,20130402,38.5,16.8,9.9,11.3, 0.03G,999.9,10000
725067,94720,20130403,35.1,12.4,10,10.4, 0.00G,999.9,0
725068,54777,20130401,50.5,40,8.5,10.2, 0.28G,999.9,10000
725068,54777,20130402,37.6,11.3,10,10.9, 0.05G,999.9,0
725068,54777,20130403,33.7,10.7,10,7.4, 0.00G,999.9,0
725069,94624,20130401,47,42.8,8.6,10, 0.19G,999.9,10000
725069,94624,20130402,37.3,16.6,9.9,8.8, 0.06G,999.9,10000
725069,94624,20130403,33.6,11.1,10,7.5, 0.00G,999.9,0
725070,14765,20130401,50.1,41.4,8.4,12, 0.34G,999.9,10000
725070,14765,20130402,36.5,13,10,10.6, 0.05G,999.9,0
725070,14765,20130403,32.4,11,10,5.2, 0.00G,999.9,0
725073,64708,20130401,48,41.3,9.1,13.2, 0.00I,999.9,0
725073,64708,20130402,38.2,17.7,10,16.7, 0.00I,999.9,0
725073,64708,20130403,35,16.2,10,19.6, 0.00I,999.9,0
725075,54768,20130401,40.6,30.7,8.6,5.5, 0.33G,999.9,11000
725075,54768,20130402,29,11.9,8.1,11, 0.05G,999.9,1000
725075,54768,20130403,28.7,14.6,9.1,14.4, 0.02G,999.9,1000
725079,14787,20130401,46.3,41,7.3,10.1, 0.21G,999.9,110000
725079,14787,20130402,36.2,13.7,10,9.6, 0.03G,999.9,0
725079,14787,20130403,32.9,11,10,5.5, 0.00G,999.9,0
725080,14740,20130401,47.4,38.7,8.9,8.1, 0.24G,999.9,10000
725080,14740,20130402,34.8,12.5,10,11.3, 0.01G,999.9,0
725080,14740,20130403,32.5,11.7,10,9.1, 0.00G,999.9,0
725084,54767,20130401,48.1,40,8.2,6.5, 0.12G,999.9,10010
725084,54767,20130402,35.2,12.8,10,8.1, 0.26G,999.9,0
725084,54767,20130403,31.6,11.7,10,3.9, 0.00G,999.9,0
725085,54756,20130401,43.1,35.8,9,6.7, 0.38G,999.9,10000
725085,54756,20130402,31.3,10.7,9.8,12, 0.06G,999.9,1000
725085,54756,20130403,30.5,13.5,9.9,12.5, 0.00G,999.9,0
725086,54734,20130401,46.9,37.3,8.7,7.1, 0.08G,999.9,10000
725086,54734,20130402,34.8,10.5,10,9.1, 0.04G,999.9,0
725086,54734,20130403,33,9.6,10,7.3, 0.00G,999.9,0
725087,14752,20130401,48.4,40.1,8.5,6.3, 0.15G,999.9,10000
725087,14752,20130402,36.4,12.4,10,8, 0.01G,999.9,0
725087,14752,20130403,35,9.5,10,4.5, 0.00G,999.9,0
725088,54733,20130401,47.9,38.3,8.5,10.2, 0.14G,999.9,10000
725088,54733,20130402,35.3,9.5,10,12.7, 0.02G,999.9,0
725088,54733,20130403,32.8,10.6,10,10.9, 0.00G,999.9,0
725090,14739,20130401,49,39.3,8.4,11.9, 0.06G,999.9,10000
725090,14739,20130402,36.5,12.3,10,14.3, 0.09G,999.9,1000
725090,14739,20130403,33.9,13,10,16, 0.00G,999.9,0
725098,54704,20130401,49.7,40.9,8.6,9.7, 0.09G,999.9,10010
725098,54704,20130402,35.9,12.9,10,11.9, 0.30G,999.9,0
725098,54704,20130403,33.4,14.3,10,10.4, 0.00G,999.9,0
725100,94746,20130401,46.3,34,9.4,14.3, 0.04G,999.9,10000
725100,94746,20130402,32.1,10,10,18.9, 0.05G,999.9,101000
725100,94746,20130403,28.4,13.4,10,15.1, 0.00G,999.9,0
725103,14712,20130401,48.1,39.2,5.5,7.5, 0.07G,999.9,110000
725103,14712,20130402,37.8,12.2,10,10.6, 0.00G,999.9,0
725103,14712,20130403,34.3,12.6,10,5.3, 0.00G,999.9,0
725104,4843,20130401,36.8,25.4,7.9,9.5, 0.08G,999.9,11000
725104,4843,20130402,28.5,15.1,8.5,8.3, 0.01G,999.9,101000
725104,4843,20130403,29.1,15.5,10,3.5, 0.01G,999.9,0
725105,14770,20130401,44.2,34.9,5.6,4.7, 0.35G,999.9,110000
725105,14770,20130402,34.5,13.7,10,6.6, 0.01G,999.9,0
725105,14770,20130403,31.3,13.9,10,3.1, 0.00G,999.9,0
725107,4780,20130401,46.7,36.9,9,7.6, 0.33G,999.9,10000
725107,4780,20130402,33.8,10.8,10,12.6, 0.01G,999.9,0
725107,4780,20130403,32.4,13.2,10,12.9, 0.00G,999.9,0
725109,54782,20130401,48.2,38.6,6.7,5.6, 0.13G,999.9,110000
725109,54782,20130402,37.7,12.8,10,8.4, 0.00G,999.9,0
725109,54782,20130403,34.2,13.1,10,5, 0.00G,999.9,0
725113,54786,20130401,48,38.9,7.4,7.9, 0.28G,999.9,110000
725113,54786,20130402,36.2,11.7,10,9.4, 0.00G,999.9,0
725113,54786,20130403,33.6,11.4,10,7.2, 0.00I,999.9,0
725114,93778,20130401,48.2,34.8,8.4,9.1, 0.00G,999.9,100000
725114,93778,20130402,34,14.4,10,6.8, 0.00G,999.9,0
725116,54737,20130401,45.9,36.8,4.9,9.2, 0.04G,999.9,110000
725116,54737,20130402,36.5,12.6,10,11, 0.00G,999.9,0
725117,4827,20130401,42.5,31,9.8,8.7, 0.00I,999.9,0
725117,4827,20130402,31.6,12.1,10,7.1, 0.00I,999.9,0
725117,4827,20130403,28,12.8,10,3, 0.00I,999.9,0
725118,14751,20130401,46,36.8,6.1,8.2, 0.14G,999.9,110000
725118,14751,20130402,37.3,12.6,10,9.1, 0.00G,999.9,0
725119,54792,20130401,41.4,30.1,8.4,10.3, 0.23G,999.9,111000
725119,54792,20130402,29.2,11.7,9.8,9.9, 0.00G,999.9,1000
725119,54792,20130403,27,9.7,10,4.2, 0.00G,999.9,0
725124,64705,20130401,40.9,29.6,9.6,9.1, 0.10G,999.9,0
725124,64705,20130402,30.9,14.5,10,6.6, 0.00G,999.9,0
725124,64705,20130403,27.6,10,9.9,1.1, 0.00I,999.9,0
725125,4787,20130401,37.5,27.5,7.4,12.7, 0.00G,999.9,11000
725125,4787,20130402,26.8,12.3,10,10.1, 0.00G,999.9,0
725125,4787,20130403,25.2,10.3,10,5.9, 0.00G,999.9,0
725126,14736,20130401,42.6,33,9.2,12.5, 0.35G,999.9,11000
725126,14736,20130402,31.9,13.2,10,11, 0.05G,999.9,0
725126,14736,20130403,28.9,11.7,10,4.2, 0.00G,999.9,0
725127,4726,20130401,37.4,30,8.3,14.2, 0.33G,999.9,111000
725127,4726,20130402,26.4,11.8,9.3,14.1, 0.06G,999.9,1000
725127,4726,20130403,25.7,8.7,10,8.7, 0.00G,999.9,0
725128,54739,20130401,41.3,29.5,9,9.4,99.99,999.9,10000
725128,54739,20130402,31.4,9.2,10,9.1,99.99,999.9,1000
725128,54739,20130403,29.9,7.6,10,6.6, 0.00I,999.9,0
725130,14777,20130401,44.3,35.9,7.6,8.3, 0.09G,999.9,10000
725130,14777,20130402,31.8,11,10,10, 0.00G,999.9,0
725130,14777,20130403,30,9,10,7.5, 0.00G,999.9,0
725140,14778,20130401,44,33.3,5.7,7.3, 0.40G,999.9,110000
725140,14778,20130402,33.5,11.1,10,9.1, 0.01G,999.9,0
725140,14778,20130403,30.5,9.3,10,5.9, 0.00G,999.9,0
725144,54723,20130401,45.4,37.2,4.9,7.3, 0.03D,999.9,110000
725144,54723,20130402,36.9,10,10,9.8,99.99,999.9,10000
725144,54723,20130403,35.1,10,10,6.1, 0.00I,999.9,0
725145,54746,20130401,39.8,32.4,6,8.8, 0.01G,999.9,0
725145,54746,20130402,28.6,10.8,9.8,12.5, 0.00G,999.9,0
725145,54746,20130403,28.4,7.9,10,12, 0.00I,999.9,0
725146,54773,20130401,39.1,31.4,6.5,10.2, 0.35G,999.9,10000
725146,54773,20130402,28.7,18.6,5.6,16.9, 0.03G,999.9,101000
725146,54773,20130403,30.4,16.5,9.6,15.6, 0.00G,999.9,1000
725150,4725,20130401,37.7,30.6,6.9,9.6, 0.31G,999.9,111000
725150,4725,20130402,25.7,12.3,9.2,10.4, 0.18G,999.9,1000
725155,94761,20130401,39,31.6,8.7,9.7, 0.12G,999.9,11000
725155,94761,20130402,27.5,14.3,9.7,12.8, 0.00G,999.9,1000
725155,94761,20130403,26.8,17.1,10,12.5, 0.00A,999.9,0
725156,14748,20130401,38.2,28.7,5.6,7.2, 0.40G,999.9,111000
725156,14748,20130402,29.4,12.2,9.9,10, 0.04G,999.9,1000
725157,54757,20130401,35.3,27.8,9.1,12.2, 0.25G,999.9,11000
725157,54757,20130402,23.3,12.7,7.7,13.2, 0.03G,999.9,101000
725157,54757,20130403,23.2,15.4,8.1,9, 0.00H,999.9,1000
725165,94737,20130401,39.4,32.4,9.6,7.7, 0.10G,999.9,0
725165,94737,20130402,28.3,8.2,10,10, 0.07G,999.9,0
725165,94737,20130403,27.2,9.2,10,13, 0.00G,999.9,0
725170,14737,20130401,47.2,38.7,5.3,7.9, 0.16G,999.9,110000
725170,14737,20130402,35.6,12.1,10,9.3, 0.00G,999.9,0
725171,99999,20130401,46.6,37.6,5.8,6.8,99.99,999.9,10000
725171,99999,20130402,36,10.4,10,7.6, 0.00I,999.9,0
725175,64706,20130401,41.2,34.9,9.7,9.9, 0.00I,999.9,0
725175,64706,20130402,30.3,16,10,7.5, 0.00I,999.9,0
725175,64706,20130403,28.6,14.2,10,1.2, 0.00I,999.9,0
725180,14735,20130401,42.2,34.9,7,9.3, 0.19G,999.9,111000
725180,14735,20130402,30.7,16,8.3,13, 0.04G,1.2,101000
725180,14735,20130403,29.6,19.1,9.4,10.9, 0.03G,999.9,1000
725190,14771,20130401,40.4,31.7,8.1,9.9, 0.47G,999.9,11000
725190,14771,20130402,28.3,20.5,4.4,14, 0.24G,7.9,101000
725190,14771,20130403,28.1,20.8,4.9,13.6, 0.25G,7.9,1000
725194,54778,20130401,37.9,29.8,8.6,9.3, 0.16G,999.9,11000
725194,54778,20130402,28.1,15.1,8.7,11.8, 0.03G,999.9,101000
725194,54778,20130403,28.5,17.8,9.8,10.1, 0.00G,999.9,1000
725196,64775,20130401,38.2,31.2,8.8,12, 0.19G,999.9,11000
725196,64775,20130402,26.5,20.7,4.7,12.8, 0.10G,999.9,101000
725196,64775,20130403,26.2,21,6.4,12.6, 0.03G,999.9,0
725200,94823,20130401,43,30.7,8.7,11.1, 0.09G,999.9,11000
725200,94823,20130402,32.4,14.3,9.7,10.5, 0.02G,999.9,1000
725200,94823,20130403,30.1,11.9,10,5.1, 0.00G,999.9,0
725204,4813,20130401,36.8,17,8.8,8.7,99.99,999.9,1000
725204,4813,20130402,32.4,12,10,8.5, 0.00I,999.9,0
725205,14762,20130401,41.9,31.8,9.4,9.9, 0.11G,999.9,111000
725205,14762,20130402,32,13.5,10,7.3, 0.01G,999.9,1000
725205,14762,20130403,30.7,11.7,10,6.3, 0.00G,999.9,0
725207,54735,20130401,40.7,31.2,8.9,9.4, 0.01G,999.9,11000
725207,54735,20130402,34,16.1,12,9.4, 0.00G,999.9,1000
725208,4855,20130401,39.5,23.6,10,11.7, 0.00G,999.9,0
725208,4855,20130402,30.6,14.1,10,8.4, 0.00G,999.9,0
725208,4855,20130403,28.6,12.9,10,5.4, 0.00I,999.9,0
725210,14895,20130401,41.1,26.9,8.5,11.2, 0.00G,999.9,1000
725210,14895,20130402,31.4,14.2,9.7,10.2, 0.00G,999.9,1000
725210,14895,20130403,30.5,16.5,10,5.8, 0.00G,999.9,0
725214,4849,20130401,39.9,24.7,9.7,11.5, 0.01G,999.9,1000
725214,4849,20130402,32.6,15.1,10,9.4, 0.00G,999.9,0
725214,4849,20130403,33.6,18.8,10,8.8, 0.00G,999.9,0
725216,4842,20130401,38.9,26,10,12.1, 0.03G,999.9,10000
725216,4842,20130402,30.6,15.2,10,10.1, 0.00G,999.9,0
725216,4842,20130403,29,17.5,10,6, 0.00G,999.9,0
725217,53855,20130401,44.4,28.7,9.8,7.8, 0.03G,999.9,1000
725217,53855,20130402,35.7,17.8,10,5.3, 0.01G,999.9,0
725217,53855,20130403,29.5,18.3,10,2.3, 0.00G,999.9,0
725224,4852,20130401,42.2,26.7,10,8.3, 0.05G,999.9,1000
725224,4852,20130402,32.6,13.2,10,7, 0.00G,999.9,0
725224,4852,20130403,29.5,15.1,10,0.9, 0.00G,999.9,0
725229,4858,20130401,42.6,27.3,9.9,9.3, 0.04G,999.9,10000
725229,4858,20130402,33.5,15.3,10,6.8, 0.00G,999.9,0
725229,4858,20130403,29.4,15.6,10,3.3, 0.00G,999.9,0
725235,4720,20130401,33.5,26.4,8.4,11.3, 0.07G,999.9,0
725235,4720,20130402,23.2,13.6,8.2,12, 0.00G,999.9,0
725235,4720,20130403,26.2,15.6,10,8.8, 0.00I,999.9,0
725240,14820,20130401,39.8,26,9.6,12.6, 0.05G,999.9,11000
725240,14820,20130402,32.5,15,9.6,11.5, 0.01G,999.9,1000
725240,14820,20130403,33.1,16.5,10,8.5, 0.01G,999.9,0
725245,4853,20130401,38.7,27.4,9.7,12.7, 0.03G,999.9,1000
725245,4853,20130402,32.6,17.9,9.9,13, 0.00G,999.9,0
725245,4853,20130403,33.4,20.5,10,11.4, 0.00G,999.9,0
725247,4805,20130401,38,23.4,10.4,11.2,99.99,999.9,10000
725247,4805,20130402,34.4,16.9,13.8,12.8, 0.00I,999.9,0
725250,14852,20130401,39.2,27.8,8.7,11, 0.05G,999.9,1000
725250,14852,20130402,30.2,15.2,8.7,9.4, 0.04G,999.9,1000
725250,14852,20130403,29,14.1,10,3.8, 0.02G,999.9,0
725253,99999,20130401,39.3,26.2,9.1,8.9,99.99,999.9,11000
725253,99999,20130402,30.9,14.4,9.4,8.2,99.99,999.9,1000
725254,4851,20130401,38.5,20,10,9, 0.02G,999.9,10000
725254,4851,20130402,31.5,12.1,10,4.7, 0.00G,999.9,0
725254,4851,20130403,28.1,10.5,10,3.4, 0.00G,999.9,0
725256,4857,20130401,37.2,24.6,9.8,10.2, 0.07G,999.9,10000
725256,4857,20130402,30.1,14.3,9.3,10, 0.01G,999.9,1000
725256,4857,20130403,30.7,16.4,10,3.8, 0.00G,999.9,0
725257,99999,20130401,63.3,57.2,7.4,4.2, 0.64G,999.9,110000
725257,99999,20130402,65.8,57.4,8.7,5.1, 0.00G,999.9,110000
725258,99999,20130401,64.1,49.5,9.7,4.7,99.99,999.9,10000
725258,99999,20130402,59.5,33.4,10,4.3, 0.00I,999.9,0
725260,14860,20130401,37.9,28,9.4,10.4, 0.08G,999.9,11000
725260,14860,20130402,30.9,14.7,9.9,11.9, 0.05G,999.9,1000
725260,14860,20130403,32.7,18.7,10,7.8, 0.00G,999.9,0
725266,4751,20130401,37.2,27,8.3,11.3, 0.19G,999.9,11000
725266,4751,20130402,25.1,12.6,6.5,10, 0.06G,999.9,1000
